user_id,session,article_id,clicked_or_not,time_spent,rating_article
470,2,326,1,37.8510298,4
470,2,2660,0,0,0
470,2,2231,1,69.1117843,3
471,1,395,0,0,0
471,1,947,0,0,0
471,1,1886,0,0,0
471,1,1096,0,0,0
471,1,423,0,0,0
471,1,1554,1,93.12808998,1
471,1,546,1,114.6828582,4
471,1,2186,1,94.46828997,4
471,1,1439,0,0,0
471,1,490,1,47.94709596,5
471,2,517,1,110.2454299,4
471,2,2880,1,34.93301584,2
471,2,1856,0,0,0
471,2,778,1,120.4454649,1
471,2,516,0,0,0
471,2,1987,1,72.13025544,3
471,2,1232,0,0,0
471,2,85,1,107.7705431,1
471,2,868,0,0,0
471,2,2611,1,82.23459845,2
471,3,887,0,0,0
471,3,2914,1,87.6171474,5
471,3,1599,1,39.60968911,3
471,3,2180,0,0,0
471,3,1231,1,43.27533017,2
471,3,2616,0,0,0
471,3,2553,1,75.65425331,4
471,3,1076,0,0,0
471,3,2837,0,0,0
471,3,2133,1,45.50448816,2
471,4,2286,0,0,0
471,4,103,0,0,0
471,4,642,1,83.52595639,1
471,4,2784,1,125.7694815,5
471,4,1923,1,80.21406605,4
471,4,1039,1,109.4678002,3
471,4,56,0,0,0
471,4,1406,1,73.11262766,1
471,4,403,0,0,0
471,4,2559,0,0,0
472,1,552,0,0,0
472,1,774,0,0,0
472,1,1929,1,120.7784194,3
472,1,175,1,43.48093002,4
472,1,2269,0,0,0
472,1,352,0,0,0
472,1,2858,1,71.31958457,5
472,1,1458,0,0,0
472,1,936,1,83.74250549,3
472,1,1066,1,111.1881266,3
472,2,1703,0,0,0
472,2,1516,1,76.67277362,5
472,2,2496,0,0,0
472,2,2441,1,72.24866416,5
472,2,158,0,0,0
472,2,2892,0,0,0
472,2,24,1,125.8427328,3
472,2,1552,0,0,0
472,2,82,1,74.55684384,4
472,2,199,1,83.23762318,5
472,3,1687,1,64.23597463,2
472,3,2408,1,74.82046207,3
472,3,559,0,0,0
472,3,1052,0,0,0
472,3,2023,1,113.1622257,1
472,3,181,0,0,0
472,3,749,0,0,0
472,3,2465,1,80.39118692,4
472,3,206,0,0,0
472,3,2524,0,0,0
472,4,2000,0,0,0
472,4,918,0,0,0
472,4,1007,0,0,0
472,4,1686,0,0,0
472,4,853,1,66.40073325,1
472,4,1844,1,98.187274,1
472,4,2268,0,0,0
472,4,429,1,46.73793108,1
472,4,1422,0,0,0
472,4,2554,1,98.9005078,3
473,1,1015,0,0,0
473,1,1492,1,67.67098105,3
473,1,2891,1,69.51111205,4
473,1,2075,0,0,0
473,1,267,0,0,0
473,1,1170,1,36.01619765,4
473,1,511,1,77.76979466,3
473,1,1298,1,79.47984955,5
473,1,962,0,0,0
473,1,2366,1,90.11009474,4
473,2,1616,1,109.6879223,5
473,2,131,0,0,0
473,2,1025,1,72.65328023,1
473,2,228,1,81.38212994,3
473,2,2027,0,0,0
473,2,2809,1,96.98960901,4
473,2,2762,1,69.04163302,2
473,2,2766,0,0,0
473,2,2025,0,0,0
473,2,1473,0,0,0
473,3,1760,1,34.29317835,5
473,3,1863,0,0,0
473,3,36,0,0,0
473,3,393,1,68.43521134,2
473,3,1985,1,36.18530307,3
473,3,2772,0,0,0
473,3,257,1,114.2502392,3
473,3,1822,1,101.5032117,3
473,3,838,0,0,0
473,3,2220,0,0,0
473,4,181,1,106.2002695,3
473,4,1060,1,68.33119146,2
473,4,2054,0,0,0
473,4,2877,0,0,0
473,4,1663,0,0,0
473,4,84,0,0,0
473,4,2164,1,69.53782842,5
473,4,192,0,0,0
473,4,1900,1,70.44385967,4
473,4,1844,0,0,0
474,1,170,1,107.4697808,4
474,1,1456,1,126.6310979,2
474,1,1819,0,0,0
474,1,118,1,70.92953293,5
474,1,1774,1,72.16214469,1
474,1,647,1,49.55326744,4
474,1,2158,0,0,0
474,1,2114,0,0,0
474,1,315,1,117.5970793,1
474,1,2808,1,38.66395056,2
474,2,1202,0,0,0
474,2,861,0,0,0
474,2,86,1,69.25101662,5
474,2,1668,1,70.42635674,1
474,2,1647,1,71.83175679,3
474,2,2882,0,0,0
474,2,2374,1,79.76195585,1
474,2,780,0,0,0
474,2,291,1,146.280175,5
474,2,2402,1,90.00627559,3
474,3,527,1,98.73600965,3
474,3,1691,0,0,0
474,3,2028,0,0,0
474,3,1667,1,82.22515441,5
474,3,129,1,43.62842023,1
474,3,292,1,49.34518554,5
474,3,1350,0,0,0
474,3,2726,0,0,0
474,3,2455,1,76.50920222,3
474,3,2086,0,0,0
474,4,2830,0,0,0
474,4,706,0,0,0
474,4,2273,1,93.06360685,2
474,4,2738,0,0,0
474,4,853,0,0,0
474,4,1035,0,0,0
474,4,2369,1,76.47923694,5
474,4,1184,0,0,0
474,4,2649,1,69.98414097,3
474,4,460,1,82.87462266,5
475,1,2250,0,0,0
475,1,1155,0,0,0
475,1,2603,0,0,0
475,1,2899,0,0,0
475,1,1175,1,134.0239317,2
475,1,2309,1,71.80049951,4
475,1,814,1,61.87352719,3
475,1,1998,1,68.00519324,1
475,1,2867,1,58.23355562,4
475,1,2604,0,0,0
475,2,710,0,0,0
475,2,2420,0,0,0
475,2,191,1,62.52729181,1
475,2,560,1,79.15007771,4
475,2,765,0,0,0
475,2,1666,0,0,0
475,2,454,0,0,0
475,2,793,1,65.75938063,5
475,2,685,1,77.57866177,2
475,2,532,0,0,0
475,3,170,1,108.0148696,3
475,3,938,0,0,0
475,3,1044,1,86.65085306,1
475,3,1905,0,0,0
475,3,1885,0,0,0
475,3,1847,1,69.8972552,2
475,3,704,1,66.90726042,1
475,3,2356,0,0,0
475,3,978,0,0,0
475,3,182,1,43.92082277,3
475,4,1241,0,0,0
475,4,2725,0,0,0
475,4,1323,0,0,0
475,4,2570,1,100.9503604,2
475,4,2223,1,78.24741958,1
475,4,445,1,52.37795531,5
475,4,1922,1,46.14499158,4
475,4,1798,1,84.91110747,4
475,4,1413,1,73.8180455,1
475,4,26,0,0,0
475,5,2392,0,0,0
475,5,1132,0,0,0
475,5,429,0,0,0
475,5,1772,1,81.74162867,2
475,5,1177,0,0,0
475,5,2571,1,34.15692984,4
475,5,215,1,73.68574734,1
475,5,2816,1,110.17403,3
475,5,2144,1,81.90253726,2
475,5,2635,0,0,0
476,1,2656,1,68.17177323,5
476,1,1905,1,77.71595143,2
476,1,2118,0,0,0
476,1,133,1,43.53749538,5
476,1,399,1,86.53689894,1
476,1,801,1,64.41338215,1
476,1,1046,1,91.64894949,5
476,1,2741,0,0,0
476,1,1547,0,0,0
476,1,2435,0,0,0
476,2,2205,1,66.40798638,3
476,2,1924,0,0,0
476,2,1622,1,33.43826211,4
476,2,1720,1,74.28590522,1
476,2,1991,1,83.25442684,4
476,2,1131,1,29.69485138,2
476,2,2003,1,78.64105445,5
476,2,1502,0,0,0
476,2,2626,0,0,0
476,2,1627,1,117.0324508,1
476,3,102,0,0,0
476,3,1096,1,109.006515,4
476,3,525,0,0,0
476,3,2464,1,33.28642434,1
476,3,1576,0,0,0
476,3,115,1,76.01284438,5
476,3,2866,1,70.34324684,1
476,3,40,0,0,0
476,3,466,1,111.3199912,3
476,3,2276,1,28.72644202,4
477,1,2380,1,24.97413483,3
477,1,2774,0,0,0
477,1,1847,0,0,0
477,1,667,0,0,0
477,1,1031,1,121.7255861,2
477,1,2781,0,0,0
477,1,2119,0,0,0
477,1,2796,0,0,0
477,1,1479,1,121.6790447,4
477,1,2488,1,109.4246021,3
477,2,581,1,104.1180397,3
477,2,1280,1,72.55522505,5
477,2,698,0,0,0
477,2,2467,1,113.3861909,5
477,2,2645,0,0,0
477,2,1877,0,0,0
477,2,504,0,0,0
477,2,2299,1,120.3913837,5
477,2,668,0,0,0
477,2,1020,1,69.50994187,2
477,3,214,0,0,0
477,3,2399,1,77.95048724,3
477,3,1270,0,0,0
477,3,2493,1,36.25822098,3
477,3,267,1,68.61044245,4
477,3,2293,1,118.0667819,5
477,3,1629,0,0,0
477,3,2824,1,43.43882837,3
477,3,1696,0,0,0
477,3,319,1,137.3469776,2
477,4,1865,0,0,0
477,4,2620,1,118.9413454,3
477,4,1862,1,53.04899581,4
477,4,2334,0,0,0
477,4,472,0,0,0
477,4,1679,0,0,0
477,4,1522,1,121.8504445,1
477,4,1690,0,0,0
477,4,1387,1,47.83385885,4
477,4,1419,1,114.6107894,2
477,5,8,0,0,0
477,5,2478,1,54.15151851,5
477,5,1338,1,96.72695708,5
477,5,298,1,77.62951939,3
477,5,1641,0,0,0
477,5,2163,1,82.83796954,4
477,5,2335,0,0,0
477,5,1414,1,46.23081741,5
477,5,1135,1,74.99071074,1
477,5,1265,1,49.68353423,5
477,6,1214,0,0,0
477,6,253,0,0,0
477,6,2467,0,0,0
477,6,1187,1,78.03450502,5
477,6,489,0,0,0
477,6,2108,0,0,0
477,6,2591,1,67.76217769,2
477,6,2035,1,76.95817034,4
477,6,2030,1,81.99757037,3
477,6,78,1,71.50079865,3
477,7,2058,1,81.36657442,1
477,7,2552,0,0,0
477,7,2426,1,41.49366332,4
477,7,2056,1,66.66952786,1
477,7,2142,0,0,0
477,7,397,1,80.99031833,5
477,7,1868,1,35.06748968,2
477,7,1506,0,0,0
477,7,1412,0,0,0
477,7,2845,0,0,0
477,8,2856,0,0,0
477,8,2794,1,83.51163058,5
477,8,318,0,0,0
477,8,2506,0,0,0
477,8,1774,1,71.23380583,5
477,8,830,1,111.2628357,3
477,8,2380,0,0,0
477,8,778,0,0,0
477,8,1258,1,108.2495312,5
477,8,793,1,123.2230836,5
478,1,2429,1,73.61743903,1
478,1,346,1,115.2895683,2
478,1,2628,1,108.4707871,5
478,1,212,0,0,0
478,1,2242,1,74.23057408,5
478,1,46,1,70.15750847,2
478,1,1894,0,0,0
478,1,2829,1,108.3671347,3
478,1,1370,1,70.75611579,4
478,1,1631,1,76.94308946,4
478,2,2852,0,0,0
478,2,2692,0,0,0
478,2,1850,1,125.9294176,5
478,2,1586,0,0,0
478,2,1881,0,0,0
478,2,31,1,56.36951205,1
478,2,1535,0,0,0
478,2,2156,1,75.61198855,1
478,2,2562,0,0,0
478,2,2122,1,77.36854041,3
478,3,934,0,0,0
478,3,387,1,72.8790707,1
478,3,512,1,77.68781736,3
478,3,596,0,0,0
478,3,2287,0,0,0
478,3,1064,1,33.61134018,4
478,3,2517,0,0,0
478,3,2724,0,0,0
478,3,1410,0,0,0
478,3,2661,1,114.4112343,3
479,1,1507,1,103.0737575,4
479,1,2595,1,94.90370173,5
479,1,585,0,0,0
479,1,662,0,0,0
479,1,457,0,0,0
479,1,997,0,0,0
479,1,1969,1,34.17733454,2
479,1,2599,1,99.94869769,4
479,1,855,1,44.08637684,4
479,1,1692,0,0,0
479,2,1631,0,0,0
479,2,1694,0,0,0
479,2,2021,0,0,0
479,2,2467,1,106.5563876,5
479,2,1018,1,74.0299722,3
479,2,2729,0,0,0
479,2,1245,1,81.40473316,5
479,2,1335,1,38.48477276,5
479,2,2727,1,30.58173318,4
479,2,122,1,60.67949436,2
479,3,2303,1,102.1047089,1
479,3,1105,0,0,0
479,3,2433,1,55.98611844,3
479,3,1477,1,68.89185471,1
479,3,1084,1,28.5684854,2
479,3,290,1,82.53536119,5
479,3,2635,0,0,0
479,3,831,0,0,0
479,3,1964,1,115.9954434,3
479,3,2515,1,76.56085884,5
479,4,733,1,79.39971095,2
479,4,2463,1,43.62359155,1
479,4,2787,0,0,0
479,4,2867,1,130.6386066,1
479,4,1612,0,0,0
479,4,1572,1,87.70566873,1
479,4,1838,0,0,0
479,4,1219,0,0,0
479,4,1200,0,0,0
479,4,2583,0,0,0
479,5,1093,0,0,0
479,5,803,0,0,0
479,5,1843,1,79.85160214,1
479,5,654,0,0,0
479,5,2083,1,32.4001602,1
479,5,2848,1,41.8589684,1
479,5,1236,1,56.8338147,3
479,5,1076,0,0,0
479,5,1708,1,27.30634401,1
479,5,526,1,112.2821866,2
479,6,1283,1,109.4359598,3
479,6,2241,0,0,0
479,6,1760,0,0,0
479,6,1970,0,0,0
479,6,494,0,0,0
479,6,636,0,0,0
479,6,43,1,80.08505689,1
479,6,206,0,0,0
479,6,1139,1,76.47670262,5
479,6,1342,1,97.25800202,3
479,7,1277,1,65.0188902,5
479,7,2087,1,70.37214692,3
479,7,1857,1,85.202399,4
479,7,529,0,0,0
479,7,2163,1,102.8707886,3
479,7,1595,1,74.73603921,5
479,7,895,1,40.73778589,3
479,7,2393,1,40.24236284,1
479,7,2218,1,42.22269664,4
479,7,2241,0,0,0
479,8,333,0,0,0
479,8,2016,0,0,0
479,8,2589,0,0,0
479,8,867,0,0,0
479,8,233,0,0,0
479,8,2720,0,0,0
479,8,2070,0,0,0
479,8,1318,1,46.06746956,4
479,8,1998,1,77.98798402,2
479,8,1306,1,48.46978194,1
479,9,2792,0,0,0
479,9,1111,0,0,0
479,9,2161,0,0,0
479,9,469,0,0,0
479,9,1923,0,0,0
479,9,852,1,106.2580547,3
479,9,438,0,0,0
479,9,2487,1,85.20336169,1
479,9,1467,1,111.8781267,3
479,9,872,0,0,0
480,1,2088,0,0,0
480,1,1642,1,85.28053904,2
480,1,1933,0,0,0
480,1,2255,0,0,0
480,1,1392,1,76.97772676,5
480,1,719,0,0,0
480,1,1120,0,0,0
480,1,1241,1,50.01607394,5
480,1,1943,1,71.55608302,1
480,1,860,1,75.0915253,1
480,2,70,1,120.242085,1
480,2,2038,0,0,0
480,2,1699,0,0,0
480,2,2204,1,39.81230714,5
480,2,2848,1,54.33649923,5
480,2,896,1,66.73293824,1
480,2,195,0,0,0
480,2,2875,0,0,0
480,2,665,1,112.22864,3
480,2,9,1,80.09786288,1
480,3,2675,1,71.58631693,1
480,3,2413,1,119.1613872,3
480,3,650,0,0,0
480,3,1381,0,0,0
480,3,1389,0,0,0
480,3,1817,0,0,0
480,3,1008,0,0,0
480,3,2031,1,99.86326563,2
480,3,1517,1,79.70642512,5
480,3,2307,0,0,0
480,4,1451,0,0,0
480,4,1853,0,0,0
480,4,1084,1,72.10247825,2
480,4,1316,1,65.18434801,1
480,4,56,0,0,0
480,4,260,0,0,0
480,4,2910,0,0,0
480,4,486,1,73.86004876,1
480,4,2520,1,26.81920789,1
480,4,2023,1,87.01174517,1
480,5,372,1,126.3598601,5
480,5,2761,1,76.60931534,2
480,5,969,1,74.97294989,1
480,5,1757,1,79.51804176,1
480,5,1563,0,0,0
480,5,332,1,111.8022059,5
480,5,2126,0,0,0
480,5,1245,0,0,0
480,5,361,1,86.11062014,3
480,5,1047,0,0,0
481,1,223,1,73.6946607,5
481,1,2131,1,114.1777999,5
481,1,1449,1,118.6557284,3
481,1,1116,1,41.4585116,5
481,1,2377,1,72.50141236,5
481,1,221,1,79.70916574,3
481,1,2213,0,0,0
481,1,1824,0,0,0
481,1,2741,1,60.06593066,4
481,1,160,1,123.4413765,1
481,2,653,1,122.2593901,4
481,2,1075,0,0,0
481,2,331,0,0,0
481,2,1453,1,76.91247074,1
481,2,696,1,73.25497682,4
481,2,1207,0,0,0
481,2,2334,0,0,0
481,2,1841,0,0,0
481,2,705,0,0,0
481,2,2503,0,0,0
481,3,809,0,0,0
481,3,110,1,76.64618325,1
481,3,1535,0,0,0
481,3,1844,0,0,0
481,3,2725,1,126.3444458,5
481,3,1046,0,0,0
481,3,825,1,65.48330775,1
481,3,131,1,85.95897002,3
481,3,189,0,0,0
481,3,1610,0,0,0
481,4,1014,0,0,0
481,4,748,1,36.36209795,5
481,4,1170,0,0,0
481,4,1551,1,119.4232772,1
481,4,1081,0,0,0
481,4,258,0,0,0
481,4,2197,0,0,0
481,4,1954,1,73.52007317,2
481,4,338,0,0,0
481,4,421,0,0,0
481,5,1316,0,0,0
481,5,1374,0,0,0
481,5,20,0,0,0
481,5,2560,0,0,0
481,5,2876,1,38.75095951,4
481,5,1794,1,35.07629327,5
481,5,2282,0,0,0
481,5,1955,1,86.95478313,1
481,5,2840,0,0,0
481,5,616,1,39.34217917,4
481,6,84,1,46.78577629,5
481,6,1487,0,0,0
481,6,2702,1,125.6537777,2
481,6,2257,0,0,0
481,6,1319,0,0,0
481,6,937,1,90.34398308,5
481,6,1505,1,74.17726463,4
481,6,1617,1,78.69323346,4
481,6,2335,0,0,0
481,6,517,0,0,0
481,7,2549,1,68.77220602,3
481,7,873,0,0,0
481,7,2361,1,44.3975499,4
481,7,2540,0,0,0
481,7,317,0,0,0
481,7,1910,0,0,0
481,7,2415,0,0,0
481,7,2740,0,0,0
481,7,2637,1,88.6870711,4
481,7,775,0,0,0
481,8,1368,0,0,0
481,8,131,0,0,0
481,8,1738,0,0,0
481,8,1240,0,0,0
481,8,2580,1,120.9200966,5
481,8,2072,0,0,0
481,8,318,1,77.37180025,3
481,8,681,0,0,0
481,8,2431,1,112.4316247,2
481,8,2459,1,109.1705733,2
481,9,1094,1,35.44494148,2
481,9,373,0,0,0
481,9,1595,0,0,0
481,9,1512,0,0,0
481,9,2909,1,85.69686902,3
481,9,2226,0,0,0
481,9,391,0,0,0
481,9,1403,1,73.18582617,2
481,9,1636,1,60.33187609,2
481,9,2520,0,0,0
481,10,2136,0,0,0
481,10,2846,1,109.9862086,5
481,10,2208,1,105.9002375,1
481,10,2418,0,0,0
481,10,684,0,0,0
481,10,1493,1,72.68450638,3
481,10,345,1,86.30311266,2
481,10,232,1,52.73400348,3
481,10,2241,0,0,0
481,10,848,0,0,0
481,11,2355,1,26.7969059,4
481,11,671,0,0,0
481,11,2807,0,0,0
481,11,1608,0,0,0
481,11,624,1,38.05501236,5
481,11,549,1,115.8811404,3
481,11,1767,1,81.16544731,2
481,11,654,0,0,0
481,11,2435,1,33.38468226,1
481,11,1509,1,73.40192106,2
481,12,2589,1,119.3881764,1
481,12,788,0,0,0
481,12,1658,1,72.62920678,4
481,12,686,1,61.59710166,4
481,12,1165,0,0,0
481,12,1826,0,0,0
481,12,1120,1,94.84367927,2
481,12,2894,1,125.0339363,4
481,12,366,0,0,0
481,12,2038,0,0,0
482,1,931,0,0,0
482,1,2473,1,59.50540153,2
482,1,1261,1,42.6152041,3
482,1,1155,0,0,0
482,1,515,0,0,0
482,1,2023,1,72.97472415,1
482,1,804,1,33.76657252,5
482,1,1276,0,0,0
482,1,2405,1,56.92120604,5
482,1,457,0,0,0
482,2,2130,0,0,0
482,2,828,1,87.4426643,3
482,2,1077,1,58.71132963,2
482,2,1036,1,101.9302151,5
482,2,2193,0,0,0
482,2,365,0,0,0
482,2,2684,1,42.06526725,2
482,2,2234,0,0,0
482,2,1248,1,115.398571,3
482,2,116,0,0,0
482,3,1473,0,0,0
482,3,700,1,125.0227854,5
482,3,885,0,0,0
482,3,935,1,71.67665429,1
482,3,2340,1,130.6451236,2
482,3,409,1,78.6830019,5
482,3,1400,1,42.89162115,2
482,3,1960,1,115.0997588,2
482,3,2176,0,0,0
482,3,2911,1,66.68535719,3
482,4,2848,0,0,0
482,4,2853,0,0,0
482,4,1951,0,0,0
482,4,801,0,0,0
482,4,2020,0,0,0
482,4,2504,0,0,0
482,4,2849,0,0,0
482,4,586,0,0,0
482,4,571,1,122.6201333,2
482,4,1739,1,49.732968,3
482,5,1786,1,131.5232093,5
482,5,2456,1,78.4808027,4
482,5,1020,1,37.37988936,1
482,5,1939,1,116.5156265,2
482,5,1648,1,61.91642137,4
482,5,217,1,68.70281994,3
482,5,1721,1,48.08520386,1
482,5,841,0,0,0
482,5,1203,0,0,0
482,5,2660,0,0,0
482,6,51,0,0,0
482,6,1038,0,0,0
482,6,2594,0,0,0
482,6,1784,0,0,0
482,6,1821,0,0,0
482,6,553,0,0,0
482,6,2682,0,0,0
482,6,1320,0,0,0
482,6,1123,1,97.46859301,4
482,6,1174,0,0,0
482,7,900,0,0,0
482,7,277,1,74.53146551,1
482,7,2224,0,0,0
482,7,685,0,0,0
482,7,714,0,0,0
482,7,2399,0,0,0
482,7,2744,0,0,0
482,7,539,0,0,0
482,7,1499,0,0,0
482,7,1093,1,74.63610621,2
483,1,1139,0,0,0
483,1,2889,0,0,0
483,1,464,0,0,0
483,1,2100,0,0,0
483,1,424,1,78.8572218,2
483,1,2526,0,0,0
483,1,2255,0,0,0
483,1,448,0,0,0
483,1,1425,0,0,0
483,1,703,1,30.49531556,3
483,2,1227,1,31.39979506,3
483,2,2446,0,0,0
483,2,483,1,62.65668716,1
483,2,2805,1,101.5845131,4
483,2,690,0,0,0
483,2,827,1,108.8399735,1
483,2,1366,0,0,0
483,2,1569,0,0,0
483,2,1968,1,121.7418725,5
483,2,2386,1,127.8065147,2
484,1,36,0,0,0
484,1,1122,0,0,0
484,1,2704,1,82.60848021,1
484,1,2016,1,108.7095139,2
484,1,974,0,0,0
484,1,899,0,0,0
484,1,2105,1,63.55072976,3
484,1,900,0,0,0
484,1,307,0,0,0
484,1,1493,0,0,0
484,2,1872,0,0,0
484,2,1541,0,0,0
484,2,2642,1,97.42439142,3
484,2,2374,1,85.19016429,4
484,2,1928,1,120.645818,5
484,2,1407,1,118.4037948,4
484,2,669,1,35.74216676,5
484,2,2753,1,122.819707,1
484,2,2610,0,0,0
484,2,832,1,78.46611193,5
484,3,2428,1,88.51260695,3
484,3,812,0,0,0
484,3,1495,0,0,0
484,3,2209,1,114.8418133,3
484,3,2714,1,41.1911057,3
484,3,568,0,0,0
484,3,1402,0,0,0
484,3,2633,1,66.96787465,2
484,3,2565,0,0,0
484,3,1412,1,76.97678404,5
484,4,2001,1,27.67202014,2
484,4,2230,1,70.75999962,4
484,4,1870,1,72.65714506,4
484,4,2378,0,0,0
484,4,588,1,85.48587739,2
484,4,2637,1,58.95825391,5
484,4,446,1,97.03442365,3
484,4,2577,0,0,0
484,4,2296,1,112.5176725,3
484,4,2321,0,0,0
484,5,2268,0,0,0
484,5,165,0,0,0
484,5,2013,1,36.90998178,4
484,5,1245,0,0,0
484,5,1199,1,72.25462861,1
484,5,917,1,113.4342101,3
484,5,778,0,0,0
484,5,1472,1,133.9375224,3
484,5,1630,0,0,0
484,5,95,0,0,0
484,6,1824,0,0,0
484,6,623,1,75.45216168,3
484,6,2071,0,0,0
484,6,886,0,0,0
484,6,1387,1,85.27832698,2
484,6,2371,0,0,0
484,6,1514,1,91.31528328,5
484,6,551,1,120.8207177,4
484,6,1570,0,0,0
484,6,564,0,0,0
484,7,2726,0,0,0
484,7,1228,0,0,0
484,7,153,1,40.19187132,4
484,7,1049,1,74.62725492,3
484,7,2027,1,72.7536252,2
484,7,1768,0,0,0
484,7,216,1,99.35786793,1
484,7,1974,0,0,0
484,7,565,1,84.34727905,1
484,7,1851,0,0,0
485,1,2625,1,42.88232017,5
485,1,83,0,0,0
485,1,716,1,52.41230418,5
485,1,1848,1,94.08964586,3
485,1,2067,1,122.6309042,2
485,1,396,1,79.42003937,4
485,1,429,1,116.6542054,5
485,1,419,0,0,0
485,1,2597,0,0,0
485,1,2207,1,41.97673893,3
485,2,2201,1,35.84922302,2
485,2,912,1,74.05374674,1
485,2,2588,0,0,0
485,2,2209,1,76.98990226,2
485,2,2540,0,0,0
485,2,1755,0,0,0
485,2,2280,0,0,0
485,2,446,0,0,0
485,2,2685,0,0,0
485,2,1133,0,0,0
486,1,1506,1,68.24713137,1
486,1,2698,0,0,0
486,1,593,0,0,0
486,1,2413,0,0,0
486,1,2444,0,0,0
486,1,1948,0,0,0
486,1,1260,0,0,0
486,1,610,1,66.53138712,3
486,1,1036,1,84.33828726,5
486,1,759,1,79.01346507,2
486,2,536,0,0,0
486,2,2715,1,73.54964375,5
486,2,503,1,114.1457751,3
486,2,2332,1,86.16505976,1
486,2,2254,1,39.95805158,1
486,2,179,0,0,0
486,2,2041,0,0,0
486,2,1504,1,96.9298887,4
486,2,711,1,37.36623883,3
486,2,1085,0,0,0
486,3,2324,0,0,0
486,3,524,1,75.85406922,4
486,3,2490,0,0,0
486,3,1440,1,58.26104965,1
486,3,1343,0,0,0
486,3,1367,1,127.2872516,1
486,3,1613,1,113.1735577,3
486,3,2508,1,37.72072961,2
486,3,252,1,110.7593952,5
486,3,361,1,78.70633304,1
486,4,2044,0,0,0
486,4,936,1,41.63433068,1
486,4,2902,0,0,0
486,4,419,0,0,0
486,4,1668,1,50.44108484,4
486,4,625,1,90.00490495,1
486,4,1430,1,115.8872686,3
486,4,209,1,79.34034973,1
486,4,1334,0,0,0
486,4,1727,1,73.85004838,4
487,1,1802,0,0,0
487,1,2798,1,124.5492695,3
487,1,1835,1,47.68779474,2
487,1,2092,1,65.30904238,3
487,1,2873,1,80.74147499,3
487,1,1348,1,81.70866541,1
487,1,1301,0,0,0
487,1,2553,0,0,0
487,1,2896,0,0,0
487,1,2355,0,0,0
487,2,2670,0,0,0
487,2,1987,0,0,0
487,2,1920,1,88.49586258,3
487,2,1580,0,0,0
487,2,1613,0,0,0
487,2,2007,0,0,0
487,2,1650,0,0,0
487,2,2460,0,0,0
487,2,1853,1,55.00100593,5
487,2,1415,0,0,0
487,3,2,0,0,0
487,3,1876,0,0,0
487,3,2592,1,32.45219964,5
487,3,1523,0,0,0
487,3,2125,1,72.33184111,5
487,3,1497,1,69.3637438,1
487,3,1999,1,70.19440394,3
487,3,2688,0,0,0
487,3,2021,1,49.59342316,1
487,3,1410,0,0,0
487,4,1509,1,117.8729045,3
487,4,1404,0,0,0
487,4,2629,0,0,0
487,4,1904,0,0,0
487,4,207,1,95.18179268,2
487,4,1280,1,48.22921033,5
487,4,140,1,42.37096899,3
487,4,737,0,0,0
487,4,1567,0,0,0
487,4,2868,1,125.958864,2
488,1,833,1,37.9726708,3
488,1,1978,0,0,0
488,1,1248,0,0,0
488,1,592,0,0,0
488,1,24,1,82.57979926,5
488,1,1227,1,109.6696619,5
488,1,2515,1,101.6579409,5
488,1,714,0,0,0
488,1,655,0,0,0
488,1,1981,0,0,0
488,2,848,1,115.1328467,2
488,2,1711,0,0,0
488,2,2657,1,104.5750359,5
488,2,2598,0,0,0
488,2,489,1,79.46888881,1
488,2,750,1,116.5054448,5
488,2,1940,0,0,0
488,2,1049,0,0,0
488,2,2416,1,111.4836975,3
488,2,1535,0,0,0
488,3,2733,1,79.12992859,4
488,3,499,1,30.46941993,1
488,3,1111,1,77.85277993,5
488,3,434,1,86.25382169,3
488,3,1921,1,71.67644305,4
488,3,374,0,0,0
488,3,930,0,0,0
488,3,914,1,28.16260575,5
488,3,1107,1,87.93879819,5
488,3,2908,0,0,0
488,4,1290,1,40.72389889,4
488,4,2893,0,0,0
488,4,2219,1,118.9204267,1
488,4,2334,1,70.41132227,4
488,4,813,1,33.00740426,5
488,4,101,1,33.30713635,4
488,4,511,0,0,0
488,4,2298,0,0,0
488,4,986,1,78.3797958,3
488,4,1341,0,0,0
489,1,2316,1,61.05868922,5
489,1,1622,0,0,0
489,1,1132,0,0,0
489,1,2168,1,36.74858269,3
489,1,2236,1,69.56850293,3
489,1,501,1,74.16443835,2
489,1,1670,0,0,0
489,1,371,0,0,0
489,1,716,1,54.5088155,1
489,1,2756,1,74.01715632,4
489,2,1529,0,0,0
489,2,2126,1,58.26197186,3
489,2,608,0,0,0
489,2,1719,0,0,0
489,2,1123,0,0,0
489,2,2795,1,87.74993194,5
489,2,1064,0,0,0
489,2,2303,0,0,0
489,2,2735,1,74.59200718,3
489,2,2747,1,75.13125731,4
489,3,1800,0,0,0
489,3,2022,0,0,0
489,3,2824,1,37.35935682,4
489,3,244,1,67.27625615,4
489,3,2716,0,0,0
489,3,1168,1,40.60773123,2
489,3,2682,0,0,0
489,3,1058,1,93.75556721,5
489,3,673,1,75.57143803,1
489,3,1956,1,75.15367006,4
490,1,1259,1,70.99515879,2
490,1,1680,1,84.83458917,1
490,1,80,1,69.81509248,1
490,1,269,1,38.75382384,3
490,1,1454,0,0,0
490,1,2880,0,0,0
490,1,2139,0,0,0
490,1,1961,0,0,0
490,1,1902,0,0,0
